time,i_d_ideal,i_q_ideal,i_d_notch,i_q_notch,i_d_ddrrf,i_q_ddrrf,i_d_ama,i_q_ama
0.171350, 0.017795, -0.200642, 0.013070, -0.195639, 0.010549, -0.193525, 0.010202, -0.194060
0.171400, 0.017765, -0.200788, 0.013139, -0.195701, 0.010661, -0.193542, 0.010304, -0.194070
0.171450, 0.017732, -0.200933, 0.013207, -0.195765, 0.010773, -0.193562, 0.010406, -0.194083
0.171500, 0.017696, -0.201077, 0.013274, -0.195830, 0.010884, -0.193583, 0.010508, -0.194097
0.171550, 0.017658, -0.201221, 0.013340, -0.195896, 0.010994, -0.193607, 0.010609, -0.194113
0.171600, 0.017617, -0.201364, 0.013404, -0.195964, 0.011104, -0.193633, 0.010710, -0.194131
0.171650, 0.017573, -0.201506, 0.013466, -0.196032, 0.011213, -0.193661, 0.010810, -0.194151
0.171700, 0.017527, -0.201646, 0.013528, -0.196102, 0.011322, -0.193691, 0.010910, -0.194173
0.171750, 0.017478, -0.201786, 0.013588, -0.196173, 0.011430, -0.193722, 0.011009, -0.194196
0.171800, 0.017427, -0.201925, 0.013647, -0.196244, 0.011537, -0.193756, 0.011108, -0.194222
0.171850, 0.017373, -0.202063, 0.013704, -0.196317, 0.011643, -0.193792, 0.011206, -0.194249
0.171900, 0.017316, -0.202199, 0.013760, -0.196391, 0.011749, -0.193830, 0.011304, -0.194278
0.171950, 0.017257, -0.202334, 0.013814, -0.196466, 0.011854, -0.193870, 0.011401, -0.194309
0.172000, 0.017196, -0.202468, 0.013867, -0.196541, 0.011958, -0.193911, 0.011497, -0.194341
0.172050, 0.017132, -0.202601, 0.013918, -0.196618, 0.012061, -0.193955, 0.011592, -0.194376
0.172100, 0.017065, -0.202732, 0.013968, -0.196695, 0.012163, -0.194000, 0.011687, -0.194412
0.172150, 0.016997, -0.202862, 0.014016, -0.196774, 0.012264, -0.194048, 0.011781, -0.194450
0.172200, 0.016925, -0.202990, 0.014063, -0.196853, 0.012364, -0.194097, 0.011874, -0.194490
0.172250, 0.016852, -0.203117, 0.014108, -0.196933, 0.012463, -0.194148, 0.011966, -0.194531
0.172300, 0.016776, -0.203243, 0.014152, -0.197014, 0.012561, -0.194201, 0.012057, -0.194574
0.172350, 0.016698, -0.203367, 0.014194, -0.197095, 0.012658, -0.194256, 0.012148, -0.194619
0.172400, 0.016618, -0.203489, 0.014235, -0.197177, 0.012754, -0.194312, 0.012237, -0.194665
0.172450, 0.016535, -0.203610, 0.014274, -0.197260, 0.012849, -0.194370, 0.012326, -0.194713
0.172500, 0.016451, -0.203729, 0.014311, -0.197343, 0.012942, -0.194430, 0.012414, -0.194763
0.172550, 0.016364, -0.203846, 0.014347, -0.197428, 0.013034, -0.194491, 0.012500, -0.194814
0.172600, 0.016275, -0.203961, 0.014381, -0.197512, 0.013125, -0.194555, 0.012585, -0.194867
0.172650, 0.016184, -0.204075, 0.014414, -0.197597, 0.013215, -0.194620, 0.012670, -0.194921
0.172700, 0.016091, -0.204187, 0.014445, -0.197683, 0.013303, -0.194686, 0.012753, -0.194977
0.172750, 0.015996, -0.204297, 0.014474, -0.197769, 0.013390, -0.194754, 0.012835, -0.195034
0.172800, 0.015898, -0.204405, 0.014501, -0.197856, 0.013475, -0.194824, 0.012916, -0.195093
0.172850, 0.015800, -0.204511, 0.014527, -0.197943, 0.013560, -0.194895, 0.012996, -0.195154
0.172900, 0.015699, -0.204615, 0.014552, -0.198031, 0.013642, -0.194967, 0.013074, -0.195215
0.172950, 0.015596, -0.204717, 0.014574, -0.198118, 0.013724, -0.195042, 0.013151, -0.195278
0.173000, 0.015491, -0.204817, 0.014595, -0.198206, 0.013803, -0.195117, 0.013227, -0.195343
0.173050, 0.015385, -0.204915, 0.014614, -0.198295, 0.013882, -0.195194, 0.013302, -0.195409
0.173100, 0.015277, -0.205011, 0.014632, -0.198384, 0.013958, -0.195273, 0.013375, -0.195476
0.173150, 0.015168, -0.205104, 0.014648, -0.198473, 0.014034, -0.195352, 0.013447, -0.195545
0.173200, 0.015056, -0.205196, 0.014662, -0.198562, 0.014107, -0.195433, 0.013518, -0.195614
0.173250, 0.014943, -0.205285, 0.014674, -0.198651, 0.014179, -0.195516, 0.013587, -0.195686
0.173300, 0.014829, -0.205372, 0.014685, -0.198740, 0.014249, -0.195599, 0.013655, -0.195758
0.173350, 0.014713, -0.205457, 0.014694, -0.198830, 0.014318, -0.195684, 0.013721, -0.195831
0.173400, 0.014595, -0.205539, 0.014701, -0.198920, 0.014385, -0.195770, 0.013786, -0.195906
0.173450, 0.014476, -0.205620, 0.014707, -0.199009, 0.014450, -0.195858, 0.013850, -0.195982
0.173500, 0.014356, -0.205698, 0.014711, -0.199099, 0.014514, -0.195946, 0.013912, -0.196059
0.173550, 0.014235, -0.205773, 0.014713, -0.199189, 0.014576, -0.196035, 0.013972, -0.196137
0.173600, 0.014112, -0.205846, 0.014714, -0.199278, 0.014636, -0.196126, 0.014031, -0.196216
0.173650, 0.013988, -0.205917, 0.014713, -0.199368, 0.014694, -0.196217, 0.014088, -0.196296
0.173700, 0.013862, -0.205986, 0.014710, -0.199457, 0.014751, -0.196310, 0.014144, -0.196377
0.173750, 0.013736, -0.206051, 0.014706, -0.199546, 0.014806, -0.196403, 0.014198, -0.196459
0.173800, 0.013608, -0.206115, 0.014699, -0.199635, 0.014859, -0.196498, 0.014251, -0.196542
0.173850, 0.013480, -0.206176, 0.014692, -0.199724, 0.014910, -0.196593, 0.014302, -0.196626
0.173900, 0.013350, -0.206234, 0.014682, -0.199813, 0.014959, -0.196689, 0.014351, -0.196710
0.173950, 0.013220, -0.206291, 0.014671, -0.199901, 0.015006, -0.196786, 0.014399, -0.196796
0.174000, 0.013088, -0.206344, 0.014658, -0.199989, 0.015052, -0.196884, 0.014445, -0.196882
0.174050, 0.012956, -0.206395, 0.014644, -0.200077, 0.015095, -0.196983, 0.014489, -0.196969
0.174100, 0.012823, -0.206443, 0.014628, -0.200164, 0.015137, -0.197082, 0.014532, -0.197057
0.174150, 0.012689, -0.206489, 0.014610, -0.200251, 0.015177, -0.197182, 0.014573, -0.197146
0.174200, 0.012554, -0.206533, 0.014591, -0.200337, 0.015215, -0.197282, 0.014612, -0.197235
0.174250, 0.012419, -0.206573, 0.014570, -0.200423, 0.015251, -0.197384, 0.014649, -0.197325
0.174300, 0.012283, -0.206611, 0.014547, -0.200509, 0.015285, -0.197485, 0.014685, -0.197415
0.174350, 0.012146, -0.206647, 0.014523, -0.200594, 0.015317, -0.197587, 0.014719, -0.197506
0.174400, 0.012009, -0.206680, 0.014498, -0.200678, 0.015347, -0.197690, 0.014751, -0.197598
0.174450, 0.011872, -0.206710, 0.014470, -0.200762, 0.015375, -0.197793, 0.014782, -0.197690
0.174500, 0.011734, -0.206738, 0.014442, -0.200845, 0.015401, -0.197897, 0.014811, -0.197782
0.174550, 0.011596, -0.206763, 0.014411, -0.200928, 0.015425, -0.198001, 0.014837, -0.197875
0.174600, 0.011457, -0.206785, 0.014379, -0.201010, 0.015447, -0.198105, 0.014863, -0.197969
0.174650, 0.011318, -0.206805, 0.014346, -0.201091, 0.015467, -0.198210, 0.014886, -0.198062
0.174700, 0.011179, -0.206822, 0.014311, -0.201171, 0.015485, -0.198315, 0.014908, -0.198157
0.174750, 0.011040, -0.206836, 0.014275, -0.201251, 0.015502, -0.198420, 0.014927, -0.198251
0.174800, 0.010901, -0.206848, 0.014237, -0.201330, 0.015516, -0.198525, 0.014945, -0.198346
0.174850, 0.010762, -0.206857, 0.014198, -0.201408, 0.015528, -0.198631, 0.014962, -0.198440
0.174900, 0.010622, -0.206864, 0.014157, -0.201486, 0.015538, -0.198736, 0.014976, -0.198536
0.174950, 0.010483, -0.206868, 0.014115, -0.201562, 0.015546, -0.198842, 0.014989, -0.198631
0.175000, 0.010343, -0.206869, 0.014072, -0.201638, 0.015553, -0.198947, 0.014999, -0.198726
0.175050, 0.010204, -0.206868, 0.014027, -0.201713, 0.015557, -0.199053, 0.015008, -0.198822
0.175100, 0.010065, -0.206864, 0.013981, -0.201787, 0.015559, -0.199159, 0.015016, -0.198917
0.175150, 0.009927, -0.206857, 0.013933, -0.201859, 0.015559, -0.199264, 0.015021, -0.199013
0.175200, 0.009788, -0.206848, 0.013884, -0.201931, 0.015557, -0.199370, 0.015024, -0.199108
0.175250, 0.009650, -0.206837, 0.013834, -0.202002, 0.015554, -0.199475, 0.015026, -0.199204
0.175300, 0.009512, -0.206822, 0.013783, -0.202072, 0.015548, -0.199580, 0.015026, -0.199299
0.175350, 0.009375, -0.206805, 0.013730, -0.202141, 0.015540, -0.199685, 0.015024, -0.199395
0.175400, 0.009238, -0.206786, 0.013676, -0.202209, 0.015530, -0.199789, 0.015021, -0.199490
0.175450, 0.009102, -0.206764, 0.013621, -0.202275, 0.015519, -0.199894, 0.015015, -0.199585
0.175500, 0.008966, -0.206739, 0.013565, -0.202341, 0.015505, -0.199998, 0.015008, -0.199680
0.175550, 0.008831, -0.206712, 0.013507, -0.202405, 0.015490, -0.200101, 0.014999, -0.199774
0.175600, 0.008696, -0.206683, 0.013449, -0.202469, 0.015472, -0.200204, 0.014988, -0.199869
0.175650, 0.008562, -0.206650, 0.013389, -0.202531, 0.015453, -0.200307, 0.014976, -0.199963
0.175700, 0.008429, -0.206616, 0.013328, -0.202592, 0.015431, -0.200409, 0.014961, -0.200056
0.175750, 0.008297, -0.206579, 0.013266, -0.202651, 0.015408, -0.200511, 0.014945, -0.200149
0.175800, 0.008166, -0.206539, 0.013203, -0.202710, 0.015383, -0.200612, 0.014928, -0.200242
0.175850, 0.008035, -0.206497, 0.013139, -0.202767, 0.015356, -0.200713, 0.014908, -0.200335
0.175900, 0.007906, -0.206453, 0.013074, -0.202823, 0.015327, -0.200813, 0.014887, -0.200427
0.175950, 0.007777, -0.206406, 0.013008, -0.202877, 0.015297, -0.200912, 0.014864, -0.200518
0.176000, 0.007649, -0.206357, 0.012941, -0.202931, 0.015264, -0.201011, 0.014839, -0.200609
0.176050, 0.007523, -0.206306, 0.012873, -0.202983, 0.015230, -0.201109, 0.014813, -0.200699
0.176100, 0.007398, -0.206252, 0.012804, -0.203033, 0.015194, -0.201206, 0.014785, -0.200789
0.176150, 0.007273, -0.206196, 0.012735, -0.203083, 0.015156, -0.201302, 0.014755, -0.200878
0.176200, 0.007150, -0.206137, 0.012664, -0.203131, 0.015116, -0.201398, 0.014724, -0.200967
0.176250, 0.007029, -0.206077, 0.012593, -0.203177, 0.015075, -0.201492, 0.014691, -0.201055
0.176300, 0.006908, -0.206014, 0.012521, -0.203222, 0.015031, -0.201586, 0.014657, -0.201142
0.176350, 0.006789, -0.205949, 0.012448, -0.203266, 0.014986, -0.201679, 0.014620, -0.201228
0.176400, 0.006671, -0.205882, 0.012374, -0.203309, 0.014940, -0.201771, 0.014583, -0.201314
0.176450, 0.006555, -0.205812, 0.012300, -0.203349, 0.014891, -0.201862, 0.014543, -0.201398
0.176500, 0.006440, -0.205741, 0.012225, -0.203389, 0.014842, -0.201952, 0.014503, -0.201482
0.176550, 0.006326, -0.205667, 0.012149, -0.203427, 0.014790, -0.202041, 0.014460, -0.201565
0.176600, 0.006214, -0.205592, 0.012073, -0.203464, 0.014737, -0.202129, 0.014416, -0.201647
0.176650, 0.006103, -0.205514, 0.011996, -0.203499, 0.014682, -0.202215, 0.014371, -0.201729
0.176700, 0.005995, -0.205434, 0.011918, -0.203532, 0.014626, -0.202301, 0.014324, -0.201809
0.176750, 0.005887, -0.205353, 0.011840, -0.203564, 0.014568, -0.202385, 0.014276, -0.201888
0.176800, 0.005782, -0.205269, 0.011761, -0.203595, 0.014508, -0.202469, 0.014226, -0.201967
0.176850, 0.005678, -0.205184, 0.011682, -0.203624, 0.014447, -0.202551, 0.014175, -0.202044
0.176900, 0.005576, -0.205096, 0.011603, -0.203651, 0.014385, -0.202631, 0.014122, -0.202120
0.176950, 0.005475, -0.205007, 0.011523, -0.203677, 0.014321, -0.202711, 0.014068, -0.202195
0.177000, 0.005377, -0.204916, 0.011442, -0.203702, 0.014256, -0.202789, 0.014013, -0.202269
0.177050, 0.005280, -0.204824, 0.011362, -0.203725, 0.014189, -0.202866, 0.013956, -0.202342
0.177100, 0.005185, -0.204729, 0.011281, -0.203746, 0.014121, -0.202942, 0.013898, -0.202414
0.177150, 0.005092, -0.204633, 0.011199, -0.203766, 0.014051, -0.203016, 0.013839, -0.202485
0.177200, 0.005000, -0.204536, 0.011117, -0.203784, 0.013981, -0.203089, 0.013779, -0.202554
0.177250, 0.004911, -0.204436, 0.011036, -0.203801, 0.013909, -0.203160, 0.013717, -0.202622
0.177300, 0.004824, -0.204335, 0.010953, -0.203816, 0.013835, -0.203230, 0.013654, -0.202689
0.177350, 0.004739, -0.204233, 0.010871, -0.203830, 0.013761, -0.203299, 0.013590, -0.202755
0.177400, 0.004655, -0.204129, 0.010789, -0.203842, 0.013685, -0.203366, 0.013525, -0.202819
0.177450, 0.004574, -0.204024, 0.010706, -0.203852, 0.013608, -0.203431, 0.013458, -0.202882
0.177500, 0.004495, -0.203917, 0.010623, -0.203861, 0.013530, -0.203495, 0.013390, -0.202944
0.177550, 0.004418, -0.203809, 0.010540, -0.203868, 0.013451, -0.203558, 0.013322, -0.203005
0.177600, 0.004343, -0.203699, 0.010457, -0.203874, 0.013371, -0.203619, 0.013252, -0.203064
0.177650, 0.004271, -0.203589, 0.010375, -0.203878, 0.013289, -0.203678, 0.013181, -0.203122
0.177700, 0.004200, -0.203477, 0.010292, -0.203881, 0.013207, -0.203736, 0.013110, -0.203178
0.177750, 0.004132, -0.203363, 0.010209, -0.203882, 0.013123, -0.203792, 0.013037, -0.203233
0.177800, 0.004065, -0.203249, 0.010126, -0.203882, 0.013039, -0.203846, 0.012963, -0.203286
0.177850, 0.004001, -0.203134, 0.010043, -0.203879, 0.012954, -0.203899, 0.012889, -0.203338
0.177900, 0.003940, -0.203017, 0.009961, -0.203876, 0.012868, -0.203950, 0.012813, -0.203389
0.177950, 0.003880, -0.202900, 0.009879, -0.203871, 0.012781, -0.204000, 0.012737, -0.203438
0.178000, 0.003823, -0.202781, 0.009796, -0.203864, 0.012693, -0.204048, 0.012659, -0.203486
0.178050, 0.003768, -0.202661, 0.009714, -0.203856, 0.012604, -0.204094, 0.012581, -0.203532
0.178100, 0.003716, -0.202541, 0.009633, -0.203846, 0.012515, -0.204138, 0.012503, -0.203576
0.178150, 0.003665, -0.202420, 0.009551, -0.203835, 0.012425, -0.204181, 0.012423, -0.203619
0.178200, 0.003617, -0.202298, 0.009470, -0.203822, 0.012334, -0.204222, 0.012343, -0.203661
0.178250, 0.003572, -0.202175, 0.009389, -0.203807, 0.012242, -0.204261, 0.012262, -0.203701
0.178300, 0.003529, -0.202051, 0.009309, -0.203792, 0.012150, -0.204298, 0.012180, -0.203739
0.178350, 0.003488, -0.201927, 0.009229, -0.203774, 0.012057, -0.204334, 0.012098, -0.203776
0.178400, 0.003450, -0.201802, 0.009149, -0.203755, 0.011964, -0.204367, 0.012015, -0.203811
0.178450, 0.003414, -0.201677, 0.009070, -0.203735, 0.011870, -0.204399, 0.011931, -0.203845
0.178500, 0.003380, -0.201551, 0.008991, -0.203713, 0.011776, -0.204430, 0.011848, -0.203877
0.178550, 0.003349, -0.201424, 0.008913, -0.203690, 0.011681, -0.204458, 0.011763, -0.203907
0.178600, 0.003320, -0.201297, 0.008835, -0.203665, 0.011586, -0.204485, 0.011678, -0.203936
0.178650, 0.003294, -0.201170, 0.008758, -0.203639, 0.011490, -0.204509, 0.011593, -0.203963
