time,v_d_ideal,v_q_ideal,v_d_notch,v_q_notch,v_d_ddrrf,v_q_ddrrf,v_d_ama,v_q_ama
0.013100, 0.000000, 0.000000, -0.000049, 0.000057, -0.000227, 0.001032, -0.000186, -0.000067
0.013150, 0.000000, 0.000000, -0.000047, 0.000055, -0.000252, 0.001050, -0.000184, -0.000074
0.013200, 0.000000, 0.000000, -0.000046, 0.000053, -0.000278, 0.001067, -0.000181, -0.000081
0.013250, 0.000000, 0.000000, -0.000044, 0.000051, -0.000303, 0.001082, -0.000178, -0.000088
0.013300, 0.000000, 0.000000, -0.000043, 0.000050, -0.000329, 0.001095, -0.000174, -0.000094
0.013350, 0.000000, 0.000000, -0.000041, 0.000048, -0.000356, 0.001107, -0.000171, -0.000101
0.013400, 0.000000, 0.000000, -0.000040, 0.000046, -0.000383, 0.001118, -0.000167, -0.000107
0.013450, 0.000000, 0.000000, -0.000039, 0.000045, -0.000410, 0.001127, -0.000163, -0.000113
0.013500, 0.000000, 0.000000, -0.000037, 0.000043, -0.000437, 0.001134, -0.000158, -0.000119
0.013550, 0.000000, 0.000000, -0.000036, 0.000042, -0.000464, 0.001140, -0.000154, -0.000125
0.013600, 0.000000, 0.000000, -0.000035, 0.000040, -0.000491, 0.001145, -0.000149, -0.000131
0.013650, 0.000000, 0.000000, -0.000034, 0.000039, -0.000519, 0.001149, -0.000144, -0.000137
0.013700, 0.000000, 0.000000, -0.000033, 0.000038, -0.000546, 0.001151, -0.000138, -0.000142
0.013750, 0.000000, 0.000000, -0.000032, 0.000036, -0.000573, 0.001151, -0.000133, -0.000147
0.013800, 0.000000, 0.000000, -0.000031, 0.000035, -0.000600, 0.001151, -0.000127, -0.000152
0.013850, 0.000000, 0.000000, -0.000030, 0.000034, -0.000627, 0.001149, -0.000121, -0.000157
0.013900, 0.000000, 0.000000, -0.000029, 0.000033, -0.000653, 0.001146, -0.000115, -0.000161
0.013950, 0.000000, 0.000000, -0.000028, 0.000032, -0.000680, 0.001141, -0.000109, -0.000165
0.014000, 0.000000, 0.000000, -0.000027, 0.000031, -0.000706, 0.001136, -0.000103, -0.000169
0.014050, 0.000000, 0.000000, -0.000026, 0.000030, -0.000731, 0.001129, -0.000097, -0.000173
0.014100, 0.000000, 0.000000, -0.000025, 0.000029, -0.000757, 0.001121, -0.000090, -0.000177
0.014150, 0.000000, 0.000000, -0.000024, 0.000028, -0.000782, 0.001112, -0.000083, -0.000180
0.014200, 0.000000, 0.000000, -0.000023, 0.000027, -0.000806, 0.001102, -0.000076, -0.000183
0.014250, 0.000000, 0.000000, -0.000023, 0.000026, -0.000830, 0.001091, -0.000069, -0.000186
0.014300, 0.000000, 0.000000, -0.000022, 0.000025, -0.000853, 0.001079, -0.000062, -0.000188
0.014350, 0.000000, 0.000000, -0.000021, 0.000024, -0.000876, 0.001066, -0.000055, -0.000190
0.014400, 0.000000, 0.000000, -0.000020, 0.000023, -0.000898, 0.001052, -0.000048, -0.000192
0.014450, 0.000000, 0.000000, -0.000020, 0.000023, -0.000920, 0.001037, -0.000041, -0.000194
0.014500, 0.000000, 0.000000, -0.000019, 0.000022, -0.000941, 0.001021, -0.000033, -0.000195
0.014550, 0.000000, 0.000000, -0.000018, 0.000021, -0.000961, 0.001005, -0.000026, -0.000196
0.014600, 0.000000, 0.000000, -0.000018, 0.000020, -0.000981, 0.000987, -0.000019, -0.000197
0.014650, 0.000000, 0.000000, -0.000017, 0.000020, -0.001000, 0.000969, -0.000011, -0.000198
0.014700, 0.000000, 0.000000, -0.000017, 0.000019, -0.001018, 0.000950, -0.000004, -0.000198
0.014750, 0.000000, 0.000000, -0.000016, 0.000018, -0.001036, 0.000931, 0.000004, -0.000198
0.014800, 0.000000, 0.000000, -0.000016, 0.000018, -0.001053, 0.000911, 0.000011, -0.000198
0.014850, 0.000000, 0.000000, -0.000015, 0.000017, -0.001069, 0.000890, 0.000019, -0.000197
0.014900, 0.000000, 0.000000, -0.000015, 0.000017, -0.001084, 0.000869, 0.000026, -0.000196
0.014950, 0.000000, 0.000000, -0.000014, 0.000016, -0.001099, 0.000847, 0.000033, -0.000195
0.015000, 0.000000, 0.000000, -0.000014, 0.000016, -0.001113, 0.000825, 0.000041, -0.000194
0.015050, 0.000000, 0.000000, -0.000013, 0.000015, -0.001126, 0.000802, 0.000048, -0.000192
0.015100, 0.000000, 0.000000, -0.000013, 0.000014, -0.001138, 0.000778, 0.000055, -0.000190
0.015150, 0.000000, 0.000000, -0.000012, 0.000014, -0.001149, 0.000755, 0.000062, -0.000188
0.015200, 0.000000, 0.000000, -0.000012, 0.000014, -0.001160, 0.000731, 0.000069, -0.000186
0.015250, 0.000000, 0.000000, -0.000011, 0.000013, -0.001169, 0.000707, 0.000076, -0.000183
0.015300, 0.000000, 0.000000, -0.000011, 0.000013, -0.001178, 0.000682, 0.000083, -0.000180
0.015350, 0.000000, 0.000000, -0.000011, 0.000012, -0.001187, 0.000657, 0.000090, -0.000177
0.015400, 0.000000, 0.000000, -0.000010, 0.000012, -0.001194, 0.000632, 0.000097, -0.000173
0.015450, 0.000000, 0.000000, -0.000010, 0.000011, -0.001200, 0.000607, 0.000103, -0.000169
0.015500, 0.000000, 0.000000, -0.000010, 0.000011, -0.001206, 0.000582, 0.000109, -0.000165
0.015550, 0.000000, 0.000000, -0.000009, 0.000011, -0.001211, 0.000556, 0.000115, -0.000161
0.015600, 0.000000, 0.000000, -0.000009, 0.000010, -0.001215, 0.000530, 0.000121, -0.000157
0.015650, 0.000000, 0.000000, -0.000009, 0.000010, -0.001218, 0.000505, 0.000127, -0.000152
0.015700, 0.000000, 0.000000, -0.000008, 0.000010, -0.001221, 0.000479, 0.000133, -0.000147
0.015750, 0.000000, 0.000000, -0.000008, 0.000009, -0.001222, 0.000453, 0.000138, -0.000142
0.015800, 0.000000, 0.000000, -0.000008, 0.000009, -0.001223, 0.000427, 0.000144, -0.000137
0.015850, 0.000000, 0.000000, -0.000008, 0.000009, -0.001223, 0.000402, 0.000149, -0.000131
0.015900, 0.000000, 0.000000, -0.000007, 0.000008, -0.001223, 0.000376, 0.000153, -0.000125
0.015950, 0.000000, 0.000000, -0.000007, 0.000008, -0.001222, 0.000351, 0.000158, -0.000120
0.016000, 0.000000, 0.000000, -0.000007, 0.000008, -0.001219, 0.000325, 0.000162, -0.000113
0.016050, 0.000000, 0.000000, -0.000007, 0.000008, -0.001217, 0.000300, 0.000167, -0.000107
0.016100, 0.000000, 0.000000, -0.000006, 0.000007, -0.001213, 0.000275, 0.000171, -0.000101
0.016150, 0.000000, 0.000000, -0.000006, 0.000007, -0.001209, 0.000250, 0.000174, -0.000094
0.016200, 0.000000, 0.000000, -0.000006, 0.000007, -0.001204, 0.000226, 0.000178, -0.000088
0.016250, 0.000000, 0.000000, -0.000006, 0.000007, -0.001198, 0.000201, 0.000181, -0.000081
0.016300, 0.000000, 0.000000, -0.000006, 0.000006, -0.001192, 0.000177, 0.000184, -0.000074
0.016350, 0.000000, 0.000000, -0.000005, 0.000006, -0.001185, 0.000154, 0.000186, -0.000067
0.016400, 0.000000, 0.000000, -0.000005, 0.000006, -0.001178, 0.000130, 0.000189, -0.000060
0.016450, 0.000000, 0.000000, -0.000005, 0.000006, -0.001170, 0.000107, 0.000191, -0.000053
0.016500, 0.000000, 0.000000, -0.000005, 0.000006, -0.001161, 0.000084, 0.000193, -0.000046
0.016550, 0.000000, 0.000000, -0.000005, 0.000005, -0.001152, 0.000062, 0.000194, -0.000038
0.016600, 0.000000, 0.000000, -0.000005, 0.000005, -0.001142, 0.000040, 0.000196, -0.000031
0.016650, 0.000000, 0.000000, -0.000004, 0.000005, -0.001132, 0.000018, 0.000197, -0.000024
0.016700, 0.000000, 0.000000, -0.000004, 0.000005, -0.001121, -0.000003, 0.000198, -0.000016
0.016750, 0.000000, 0.000000, -0.000004, 0.000005, -0.001109, -0.000024, 0.000198, -0.000009
0.016800, 0.000000, 0.000000, -0.000004, 0.000004, -0.001097, -0.000045, 0.000198, -0.000001
0.016850, 0.000000, 0.000000, -0.000004, 0.000004, -0.001085, -0.000065, 0.000198, 0.000006
0.016900, 0.000000, 0.000000, -0.000004, 0.000004, -0.001072, -0.000084, 0.000198, 0.000014
0.016950, 0.000000, 0.000000, -0.000004, 0.000004, -0.001059, -0.000103, 0.000197, 0.000021
0.017000, 0.000000, 0.000000, -0.000003, 0.000004, -0.001046, -0.000122, 0.000196, 0.000029
0.017050, 0.000000, 0.000000, -0.000003, 0.000004, -0.001032, -0.000140, 0.000195, 0.000036
0.017100, 0.000000, 0.000000, -0.000003, 0.000004, -0.001017, -0.000158, 0.000193, 0.000043
0.017150, 0.000000, 0.000000, -0.000003, 0.000004, -0.001003, -0.000175, 0.000192, 0.000050
0.017200, 0.000000, 0.000000, -0.000003, 0.000003, -0.000988, -0.000192, 0.000190, 0.000058
0.017250, 0.000000, 0.000000, -0.000003, 0.000003, -0.000972, -0.000208, 0.000187, 0.000065
0.017300, 0.000000, 0.000000, -0.000003, 0.000003, -0.000957, -0.000223, 0.000185, 0.000072
0.017350, 0.000000, 0.000000, -0.000003, 0.000003, -0.000941, -0.000238, 0.000182, 0.000079
0.017400, 0.000000, 0.000000, -0.000003, 0.000003, -0.000925, -0.000253, 0.000179, 0.000085
0.017450, 0.000000, 0.000000, -0.000003, 0.000003, -0.000908, -0.000267, 0.000175, 0.000092
0.017500, 0.000000, 0.000000, -0.000002, 0.000003, -0.000892, -0.000280, 0.000172, 0.000099
0.017550, 0.000000, 0.000000, -0.000002, 0.000003, -0.000875, -0.000293, 0.000168, 0.000105
0.017600, 0.000000, 0.000000, -0.000002, 0.000003, -0.000858, -0.000306, 0.000164, 0.000111
0.017650, 0.000000, 0.000000, -0.000002, 0.000002, -0.000841, -0.000318, 0.000160, 0.000117
0.017700, 0.000000, 0.000000, -0.000002, 0.000002, -0.000824, -0.000329, 0.000155, 0.000123
0.017750, 0.000000, 0.000000, -0.000002, 0.000002, -0.000806, -0.000340, 0.000150, 0.000129
0.017800, 0.000000, 0.000000, -0.000002, 0.000002, -0.000789, -0.000350, 0.000145, 0.000135
0.017850, 0.000000, 0.000000, -0.000002, 0.000002, -0.000771, -0.000360, 0.000140, 0.000140
0.017900, 0.000000, 0.000000, -0.000002, 0.000002, -0.000753, -0.000369, 0.000135, 0.000145
0.017950, 0.000000, 0.000000, -0.000002, 0.000002, -0.000736, -0.000378, 0.000129, 0.000150
0.018000, 0.000000, 0.000000, -0.000002, 0.000002, -0.000718, -0.000386, 0.000123, 0.000155
0.018050, 0.000000, 0.000000, -0.000002, 0.000002, -0.000700, -0.000394, 0.000118, 0.000160
0.018100, 0.000000, 0.000000, -0.000002, 0.000002, -0.000683, -0.000401, 0.000111, 0.000164
0.018150, 0.000000, 0.000000, -0.000002, 0.000002, -0.000665, -0.000407, 0.000105, 0.000168
0.018200, 0.000000, 0.000000, -0.000002, 0.000002, -0.000647, -0.000413, 0.000099, 0.000172
0.018250, 0.000000, 0.000000, -0.000001, 0.000002, -0.000629, -0.000419, 0.000092, 0.000175
0.018300, 0.000000, 0.000000, -0.000001, 0.000002, -0.000612, -0.000424, 0.000086, 0.000179
0.018350, 0.000000, 0.000000, -0.000001, 0.000002, -0.000594, -0.000429, 0.000079, 0.000182
0.018400, 0.000000, 0.000000, -0.000001, 0.000001, -0.000577, -0.000433, 0.000072, 0.000185
0.018450, 0.000000, 0.000000, -0.000001, 0.000001, -0.000560, -0.000437, 0.000065, 0.000187
0.018500, 0.000000, 0.000000, -0.000001, 0.000001, -0.000542, -0.000440, 0.000058, 0.000190
0.018550, 0.000000, 0.000000, -0.000001, 0.000001, -0.000525, -0.000443, 0.000051, 0.000192
0.018600, 0.000000, 0.000000, -0.000001, 0.000001, -0.000508, -0.000445, 0.000043, 0.000193
0.018650, 0.000000, 0.000000, -0.000001, 0.000001, -0.000491, -0.000447, 0.000036, 0.000195
0.018700, 0.000000, 0.000000, -0.000001, 0.000001, -0.000475, -0.000448, 0.000029, 0.000196
0.018750, 0.000000, 0.000000, -0.000001, 0.000001, -0.000458, -0.000450, 0.000021, 0.000197
0.018800, 0.000000, 0.000000, -0.000001, 0.000001, -0.000442, -0.000450, 0.000014, 0.000198
0.018850, 0.000000, 0.000000, -0.000001, 0.000001, -0.000426, -0.000450, 0.000006, 0.000198
0.018900, 0.000000, 0.000000, -0.000001, 0.000001, -0.000410, -0.000450, -0.000001, 0.000198
0.018950, 0.000000, 0.000000, -0.000001, 0.000001, -0.000394, -0.000450, -0.000009, 0.000198
0.019000, 0.000000, 0.000000, -0.000001, 0.000001, -0.000379, -0.000449, -0.000016, 0.000198
0.019050, 0.000000, 0.000000, -0.000001, 0.000001, -0.000363, -0.000448, -0.000024, 0.000197
0.019100, 0.000000, 0.000000, -0.000001, 0.000001, -0.000348, -0.000446, -0.000031, 0.000196
0.019150, 0.000000, 0.000000, -0.000001, 0.000001, -0.000333, -0.000444, -0.000038, 0.000194
0.019200, 0.000000, 0.000000, -0.000001, 0.000001, -0.000319, -0.000442, -0.000046, 0.000193
0.019250, 0.000000, 0.000000, -0.000001, 0.000001, -0.000305, -0.000439, -0.000053, 0.000191
0.019300, 0.000000, 0.000000, -0.000001, 0.000001, -0.000290, -0.000436, -0.000060, 0.000189
0.019350, 0.000000, 0.000000, -0.000001, 0.000001, -0.000277, -0.000433, -0.000067, 0.000186
0.019400, 0.000000, 0.000000, -0.000001, 0.000001, -0.000263, -0.000429, -0.000074, 0.000184
0.019450, 0.000000, 0.000000, -0.000001, 0.000001, -0.000250, -0.000426, -0.000081, 0.000181
0.019500, 0.000000, 0.000000, -0.000001, 0.000001, -0.000237, -0.000422, -0.000088, 0.000178
0.019550, 0.000000, 0.000000, -0.000001, 0.000001, -0.000224, -0.000417, -0.000094, 0.000174
0.019600, 0.000000, 0.000000, -0.000001, 0.000001, -0.000212, -0.000413, -0.000101, 0.000171
0.019650, 0.000000, 0.000000, -0.000001, 0.000001, -0.000200, -0.000408, -0.000107, 0.000167
0.019700, 0.000000, 0.000000, -0.000001, 0.000001, -0.000188, -0.000403, -0.000113, 0.000163
0.019750, 0.000000, 0.000000, -0.000001, 0.000001, -0.000177, -0.000398, -0.000119, 0.000158
0.019800, 0.000000, 0.000000, -0.000000, 0.000001, -0.000166, -0.000392, -0.000125, 0.000154
0.019850, 0.000000, 0.000000, -0.000000, 0.000001, -0.000155, -0.000387, -0.000131, 0.000149
0.019900, 0.000000, 0.000000, -0.000000, 0.000001, -0.000144, -0.000381, -0.000137, 0.000144
0.019950, 0.000000, 0.000000, -0.000000, 0.000000, -0.000134, -0.000375, -0.000142, 0.000138
0.020000, 0.000000, 0.000000, -0.000000, 0.000000, -0.000124, -0.000369, -0.000147, 0.000133
0.020050, 0.000000, 0.000000, -0.000000, 0.000000, -0.000114, -0.000363, -0.000152, 0.000127
0.020100, 0.000000, 0.000000, -0.000000, 0.000000, -0.000105, -0.000357, -0.000157, 0.000121
0.020150, 0.000000, 0.000000, -0.000000, 0.000000, -0.000096, -0.000350, -0.000161, 0.000115
0.020200, 0.000000, 0.000000, -0.000000, 0.000000, -0.000087, -0.000344, -0.000165, 0.000109
0.020250, 0.000000, 0.000000, -0.000000, 0.000000, -0.000079, -0.000337, -0.000169, 0.000103
0.020300, 0.000000, 0.000000, -0.000000, 0.000000, -0.000071, -0.000330, -0.000173, 0.000097
0.020350, 0.000000, 0.000000, -0.000000, 0.000000, -0.000063, -0.000323, -0.000177, 0.000090
0.020400, 0.000000, 0.000000, -0.000000, 0.000000, -0.000055, -0.000316, -0.000180, 0.000083
0.020450, 0.000000, 0.000000, -0.000000, 0.000000, -0.000048, -0.000309, -0.000183, 0.000076
0.020500, 0.000000, 0.000000, -0.000000, 0.000000, -0.000041, -0.000302, -0.000186, 0.000069
0.020550, 0.000000, 0.000000, -0.000000, 0.000000, -0.000035, -0.000295, -0.000188, 0.000062
0.020600, 0.000000, 0.000000, -0.000000, 0.000000, -0.000028, -0.000288, -0.000190, 0.000055
0.020650, 0.000000, 0.000000, -0.000000, 0.000000, -0.000022, -0.000281, -0.000192, 0.000048
0.020700, 0.000000, 0.000000, -0.000000, 0.000000, -0.000016, -0.000274, -0.000194, 0.000041
0.020750, 0.000000, 0.000000, -0.000000, 0.000000, -0.000011, -0.000266, -0.000195, 0.000033
0.020800, 0.000000, 0.000000, -0.000000, 0.000000, -0.000006, -0.000259, -0.000196, 0.000026
0.020850, 0.000000, 0.000000, -0.000000, 0.000000, -0.000001, -0.000252, -0.000197, 0.000019
0.020900, 0.000000, 0.000000, -0.000000, 0.000000, 0.000004, -0.000245, -0.000198, 0.000011
0.020950, 0.000000, 0.000000, -0.000000, 0.000000, 0.000008, -0.000238, -0.000198, 0.000004
0.021000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000012, -0.000231, -0.000198, -0.000004
0.021050, 0.000000, 0.000000, -0.000000, 0.000000, 0.000016, -0.000224, -0.000198, -0.000011
0.021100, 0.000000, 0.000000, -0.000000, 0.000000, 0.000020, -0.000216, -0.000197, -0.000019
0.021150, 0.000000, 0.000000, -0.000000, 0.000000, 0.000023, -0.000209, -0.000196, -0.000026
0.021200, 0.000000, 0.000000, -0.000000, 0.000000, 0.000026, -0.000202, -0.000195, -0.000033
0.021250, 0.000000, 0.000000, -0.000000, 0.000000, 0.000029, -0.000196, -0.000194, -0.000041
0.021300, 0.000000, 0.000000, -0.000000, 0.000000, 0.000032, -0.000189, -0.000192, -0.000048
0.021350, 0.000000, 0.000000, -0.000000, 0.000000, 0.000034, -0.000182, -0.000190, -0.000055
0.021400, 0.000000, 0.000000, -0.000000, 0.000000, 0.000036, -0.000175, -0.000188, -0.000062
0.021450, 0.000000, 0.000000, -0.000000, 0.000000, 0.000038, -0.000169, -0.000186, -0.000069
0.021500, 0.000000, 0.000000, -0.000000, 0.000000, 0.000040, -0.000162, -0.000183, -0.000076
0.021550, 0.000000, 0.000000, -0.000000, 0.000000, 0.000042, -0.000156, -0.000180, -0.000083
0.021600, 0.000000, 0.000000, -0.000000, 0.000000, 0.000043, -0.000149, -0.000177, -0.000090
0.021650, 0.000000, 0.000000, -0.000000, 0.000000, 0.000044, -0.000143, -0.000173, -0.000097
0.021700, 0.000000, 0.000000, -0.000000, 0.000000, 0.000045, -0.000137, -0.000169, -0.000103
0.021750, 0.000000, 0.000000, -0.000000, 0.000000, 0.000046, -0.000131, -0.000165, -0.000109
0.021800, 0.000000, 0.000000, -0.000000, 0.000000, 0.000046, -0.000125, -0.000161, -0.000115
0.021850, 0.000000, 0.000000, -0.000000, 0.000000, 0.000047, -0.000119, -0.000157, -0.000121
0.021900, 0.000000, 0.000000, -0.000000, 0.000000, 0.000047, -0.000114, -0.000152, -0.000127
0.021950, 0.000000, 0.000000, -0.000000, 0.000000, 0.000047, -0.000108, -0.000147, -0.000133
0.022000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000047, -0.000103, -0.000142, -0.000138
0.022050, 0.000000, 0.000000, -0.000000, 0.000000, 0.000047, -0.000097, -0.000137, -0.000144
0.022100, 0.000000, 0.000000, -0.000000, 0.000000, 0.000047, -0.000092, -0.000131, -0.000149
0.022150, 0.000000, 0.000000, -0.000000, 0.000000, 0.000046, -0.000087, -0.000125, -0.000153
0.022200, 0.000000, 0.000000, -0.000000, 0.000000, 0.000045, -0.000082, -0.000120, -0.000158
0.022250, 0.000000, 0.000000, -0.000000, 0.000000, 0.000045, -0.000077, -0.000113, -0.000162
0.022300, 0.000000, 0.000000, -0.000000, 0.000000, 0.000044, -0.000073, -0.000107, -0.000167
0.022350, 0.000000, 0.000000, -0.000000, 0.000000, 0.000043, -0.000068, -0.000101, -0.000171
0.022400, 0.000000, 0.000000, -0.000000, 0.000000, 0.000042, -0.000064, -0.000094, -0.000174
0.022450, 0.000000, 0.000000, -0.000000, 0.000000, 0.000041, -0.000059, -0.000088, -0.000178
0.022500, 0.000000, 0.000000, -0.000000, 0.000000, 0.000039, -0.000055, -0.000081, -0.000181
0.022550, 0.000000, 0.000000, -0.000000, 0.000000, 0.000038, -0.000051, -0.000074, -0.000184
0.022600, 0.000000, 0.000000, -0.000000, 0.000000, 0.000037, -0.000047, -0.000067, -0.000186
0.022650, 0.000000, 0.000000, -0.000000, 0.000000, 0.000035, -0.000044, -0.000060, -0.000189
0.022700, 0.000000, 0.000000, -0.000000, 0.000000, 0.000033, -0.000040, -0.000053, -0.000191
0.022750, 0.000000, 0.000000, -0.000000, 0.000000, 0.000032, -0.000037, -0.000046, -0.000193
0.022800, 0.000000, 0.000000, -0.000000, 0.000000, 0.000030, -0.000033, -0.000038, -0.000194
0.022850, 0.000000, 0.000000, -0.000000, 0.000000, 0.000028, -0.000030, -0.000031, -0.000196
0.022900, 0.000000, 0.000000, -0.000000, 0.000000, 0.000026, -0.000027, -0.000024, -0.000197
0.022950, 0.000000, 0.000000, -0.000000, 0.000000, 0.000025, -0.000024, -0.000016, -0.000198
0.023000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000023, -0.000022, -0.000009, -0.000198
0.023050, 0.000000, 0.000000, -0.000000, 0.000000, 0.000021, -0.000019, -0.000001, -0.000198
0.023100, 0.000000, 0.000000, -0.000000, 0.000000, 0.000019, -0.000017, 0.000006, -0.000198
0.023150, 0.000000, 0.000000, -0.000000, 0.000000, 0.000017, -0.000014, 0.000014, -0.000198
0.023200, 0.000000, 0.000000, -0.000000, 0.000000, 0.000015, -0.000012, 0.000021, -0.000197
0.023250, 0.000000, 0.000000, -0.000000, 0.000000, 0.000012, -0.000010, 0.000029, -0.000196
0.023300, 0.000000, 0.000000, -0.000000, 0.000000, 0.000010, -0.000008, 0.000036, -0.000195
0.023350, 0.000000, 0.000000, -0.000000, 0.000000, 0.000008, -0.000006, 0.000043, -0.000193
0.023400, 0.000000, 0.000000, -0.000000, 0.000000, 0.000006, -0.000004, 0.000050, -0.000192
0.023450, 0.000000, 0.000000, -0.000000, 0.000000, 0.000004, -0.000003, 0.000058, -0.000190
0.023500, 0.000000, 0.000000, -0.000000, 0.000000, 0.000002, -0.000001, 0.000065, -0.000187
0.023550, 0.000000, 0.000000, -0.000000, 0.000000, -0.000000, 0.000000, 0.000072, -0.000185
0.023600, 0.000000, 0.000000, -0.000000, 0.000000, -0.000002, 0.000001, 0.000079, -0.000182
0.023650, 0.000000, 0.000000, -0.000000, 0.000000, -0.000004, 0.000002, 0.000085, -0.000179
0.023700, 0.000000, 0.000000, -0.000000, 0.000000, -0.000006, 0.000004, 0.000092, -0.000175
0.023750, 0.000000, 0.000000, -0.000000, 0.000000, -0.000009, 0.000004, 0.000099, -0.000172
0.023800, 0.000000, 0.000000, -0.000000, 0.000000, -0.000011, 0.000005, 0.000105, -0.000168
0.023850, 0.000000, 0.000000, -0.000000, 0.000000, -0.000013, 0.000006, 0.000111, -0.000164
0.023900, 0.000000, 0.000000, -0.000000, 0.000000, -0.000015, 0.000007, 0.000117, -0.000160
0.023950, 0.000000, 0.000000, -0.000000, 0.000000, -0.000017, 0.000007, 0.000123, -0.000155
0.024000, 0.000000, 0.000000, -0.000000, 0.000000, -0.000019, 0.000008, 0.000129, -0.000150
0.024050, 0.000000, 0.000000, -0.000000, 0.000000, -0.000020, 0.000008, 0.000135, -0.000145
0.024100, 0.000000, 0.000000, -0.000000, 0.000000, -0.000022, 0.000008, 0.000140, -0.000140
0.024150, 0.000000, 0.000000, -0.000000, 0.000000, -0.000024, 0.000008, 0.000145, -0.000135
0.024200, 0.000000, 0.000000, -0.000000, 0.000000, -0.000026, 0.000008, 0.000150, -0.000129
0.024250, 0.000000, 0.000000, -0.000000, 0.000000, -0.000028, 0.000008, 0.000155, -0.000123
0.024300, 0.000000, 0.000000, -0.000000, 0.000000, -0.000029, 0.000008, 0.000160, -0.000118
0.024350, 0.000000, 0.000000, -0.000000, 0.000000, -0.000031, 0.000008, 0.000164, -0.000111
0.024400, 0.000000, 0.000000, -0.000000, 0.000000, -0.000033, 0.000008, 0.000168, -0.000105
